industry,industry_rank,anchor_store_rank,entity_path,enterprise_id,enterprise_name,store_id,region_name,store_name,worker_id,worker_name,worker_gender,worker_age,worker_education,worker_has_health_card,attendance_rows,attended_rows,absent_rows,first_business_date,last_business_date,is_ent_black,is_dept_black,is_white,block_dept_num,remove_black_dept_num
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_766401,worker_304503,女,24.0,未知,是,3,0,3,2026-05-25,2026-05-27,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_837776,worker_401708,男,20.0,未知,是,4,2,2,2026-05-25,2026-05-28,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_027371,worker_121047,女,18.0,未知,是,3,1,2,2026-05-25,2026-05-28,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_238686,worker_538132,女,20.0,未知,是,5,3,2,2026-05-25,2026-05-29,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_150012,worker_380834,女,39.0,未知,是,4,2,2,2026-05-26,2026-05-29,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_374333,worker_358309,女,23.0,未知,是,4,2,2,2026-05-25,2026-05-28,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_421178,worker_608848,女,50.0,未知,是,2,1,1,2026-05-25,2026-05-26,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_023089,worker_269069,男,19.0,未知,是,4,0,4,2026-05-26,2026-05-29,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_081253,worker_321206,女,35.0,未知,是,4,2,2,2026-05-28,2026-05-31,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_091510,worker_800218,女,37.0,未知,是,4,2,2,2026-05-25,2026-05-28,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_097863,worker_483443,女,18.0,未知,是,3,2,1,2026-05-26,2026-05-28,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_534999,worker_408291,女,18.0,未知,是,4,2,2,2026-05-27,2026-05-30,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_217110,worker_567649,女,21.0,未知,是,4,2,2,2026-05-27,2026-05-30,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_937362,worker_768156,女,18.0,未知,是,4,1,3,2026-05-27,2026-05-30,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_757762,worker_430967,女,29.0,未知,是,4,1,3,2026-05-28,2026-05-31,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_995984,worker_036385,男,29.0,未知,是,4,0,4,2026-05-27,2026-05-30,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_435647,worker_184900,女,34.0,未知,是,5,1,4,2026-05-27,2026-05-31,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_257040,worker_938130,男,18.0,未知,是,5,2,3,2026-05-27,2026-05-31,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_318400,worker_363849,男,23.0,未知,是,4,2,2,2026-05-27,2026-05-30,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_063567,worker_530316,女,35.0,未知,是,4,2,2,2026-05-27,2026-05-30,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_735003,worker_060575,男,18.0,未知,是,5,1,4,2026-05-27,2026-05-31,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_391095,worker_238746,女,20.0,未知,是,4,2,2,2026-05-27,2026-05-30,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_122393,worker_021689,男,26.0,未知,是,4,1,3,2026-05-27,2026-05-30,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_120191,worker_226195,女,22.0,未知,是,5,2,3,2026-05-27,2026-05-31,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_395499,worker_305799,女,43.0,未知,是,3,2,1,2026-05-29,2026-05-31,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_224158,worker_690955,女,31.0,未知,是,2,1,1,2026-05-29,2026-05-30,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_372092,worker_326737,男,18.0,未知,是,2,1,1,2026-05-30,2026-05-31,False,,False,0,0
西餐,2,2,G市晴川西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_706758,G市,G市晴川西餐店,worker_ref_199081,worker_243180,男,23.0,未知,是,2,1,1,2026-05-30,2026-05-31,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_169361,worker_107766,女,26.0,未知,是,3,1,2,2026-05-14,2026-05-16,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_571839,worker_797630,女,24.0,未知,是,3,1,2,2026-05-05,2026-05-09,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_632970,worker_844483,女,25.0,本科,是,5,2,3,2026-05-11,2026-05-15,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_864850,worker_904184,女,20.0,未知,是,3,1,2,2026-05-25,2026-05-27,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_400699,worker_630638,男,20.0,未知,是,5,1,4,2026-05-22,2026-05-26,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_813510,worker_724353,女,40.0,未知,是,3,1,2,2026-05-04,2026-05-06,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_677031,worker_000034,女,52.0,高中,是,21,19,2,2026-05-03,2026-05-31,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_342255,worker_425729,男,22.0,大专,是,2,1,1,2026-05-14,2026-05-15,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_509270,worker_176956,男,23.0,未知,是,5,0,5,2026-05-05,2026-05-09,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_464457,worker_780437,男,25.0,未知,是,1,1,0,2026-05-10,2026-05-10,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_871016,worker_077996,男,20.0,未知,是,9,2,7,2026-05-16,2026-05-24,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_532954,worker_446399,女,40.0,未知,是,3,1,2,2026-05-22,2026-05-24,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_480731,worker_780060,男,34.0,大专,是,15,0,15,2026-05-17,2026-05-31,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_706349,worker_214935,男,21.0,未知,是,5,1,4,2026-05-06,2026-05-10,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_813488,worker_522162,女,35.0,未知,是,3,1,2,2026-05-20,2026-05-22,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_167793,worker_746084,男,23.0,未知,是,3,1,2,2026-05-05,2026-05-07,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_216819,worker_987032,女,47.0,未知,是,5,1,4,2026-05-06,2026-05-10,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_834457,worker_836333,女,51.0,未知,是,2,1,1,2026-05-23,2026-05-25,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_487302,worker_301723,女,36.0,未知,是,4,1,3,2026-05-03,2026-05-06,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_696271,worker_454466,女,18.0,未知,是,7,1,6,2026-05-03,2026-05-09,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_048048,worker_596266,女,30.0,未知,是,2,1,1,2026-05-03,2026-05-04,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_519531,worker_148965,女,19.0,未知,是,3,2,1,2026-05-03,2026-05-05,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_183099,worker_698929,女,30.0,未知,是,4,2,2,2026-05-03,2026-05-06,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_326082,worker_013495,男,19.0,大专,是,2,1,1,2026-05-25,2026-05-26,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_212971,worker_429231,男,25.0,未知,是,5,1,4,2026-05-05,2026-05-09,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_871110,worker_079764,女,20.0,未知,是,6,0,6,2026-05-04,2026-05-09,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_981680,worker_704722,男,26.0,未知,是,6,0,6,2026-05-05,2026-05-10,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_845210,worker_809306,女,47.0,未知,是,7,2,5,2026-05-05,2026-05-21,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_315347,worker_519360,男,18.0,未知,是,5,1,4,2026-05-05,2026-05-09,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_195184,worker_068684,男,51.0,未知,是,5,0,5,2026-05-05,2026-05-09,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_977472,worker_213760,女,19.0,未知,是,5,1,4,2026-05-06,2026-05-10,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_712727,worker_508356,女,32.0,未知,是,4,1,3,2026-05-07,2026-05-10,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_498969,worker_767840,女,22.0,未知,是,3,1,2,2026-05-07,2026-05-09,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_985792,worker_954723,男,26.0,未知,是,4,2,2,2026-05-07,2026-05-11,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_460858,worker_038039,女,21.0,未知,是,3,1,2,2026-05-07,2026-05-09,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_766159,worker_768685,男,19.0,未知,是,3,2,1,2026-05-09,2026-05-11,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_168773,worker_867043,女,20.0,未知,是,2,1,1,2026-05-09,2026-05-10,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_667660,worker_875374,男,18.0,未知,是,2,1,1,2026-05-09,2026-05-10,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_114595,worker_729763,女,19.0,未知,是,3,1,2,2026-05-09,2026-05-11,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_438565,worker_444490,男,19.0,未知,是,6,1,5,2026-05-11,2026-05-17,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_479099,worker_081252,女,44.0,未知,是,3,1,2,2026-05-12,2026-05-14,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_262622,worker_279825,女,20.0,未知,是,3,2,1,2026-05-25,2026-05-27,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_707540,worker_478670,女,21.0,未知,是,3,1,2,2026-05-12,2026-05-14,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_276458,worker_025443,女,50.0,未知,是,4,1,3,2026-05-13,2026-05-16,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_656120,worker_868081,女,25.0,未知,是,4,0,4,2026-05-13,2026-05-16,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_960941,worker_924722,女,30.0,未知,是,4,1,3,2026-05-13,2026-05-16,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_092575,worker_984447,女,23.0,未知,是,4,0,4,2026-05-13,2026-05-16,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_148970,worker_150505,女,21.0,未知,是,3,1,2,2026-05-24,2026-05-26,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_369780,worker_179578,男,28.0,未知,是,11,1,10,2026-05-14,2026-05-24,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_662737,worker_559927,男,41.0,未知,是,6,3,3,2026-05-14,2026-05-22,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_392303,worker_421277,女,24.0,未知,是,4,1,3,2026-05-14,2026-05-17,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_693618,worker_653876,男,23.0,未知,是,4,1,3,2026-05-14,2026-05-17,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_069820,worker_453625,男,46.0,未知,是,2,1,1,2026-05-15,2026-05-16,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_993378,worker_614240,女,47.0,未知,是,3,1,2,2026-05-15,2026-05-17,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_247807,worker_399935,男,21.0,未知,是,3,1,2,2026-05-15,2026-05-17,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_077978,worker_278863,女,23.0,未知,是,2,1,1,2026-05-16,2026-05-17,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_948038,worker_107247,女,57.0,未知,是,2,1,1,2026-05-16,2026-05-17,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_775900,worker_593225,男,35.0,未知,是,4,2,2,2026-05-17,2026-05-20,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_096948,worker_416131,女,21.0,未知,是,3,1,2,2026-05-18,2026-05-20,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_513514,worker_687803,男,20.0,未知,是,3,1,2,2026-05-18,2026-05-20,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_327936,worker_450686,男,28.0,未知,是,5,2,3,2026-05-20,2026-05-24,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_346897,worker_650709,女,55.0,未知,是,3,2,1,2026-05-18,2026-05-20,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_478507,worker_588999,男,38.0,未知,是,4,2,2,2026-05-19,2026-05-22,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_446356,worker_540599,女,28.0,未知,是,3,1,2,2026-05-19,2026-05-21,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_097977,worker_615600,女,34.0,未知,是,9,2,7,2026-05-19,2026-05-27,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_848317,worker_769219,男,23.0,未知,是,4,2,2,2026-05-19,2026-05-22,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_549866,worker_272442,女,25.0,未知,是,3,1,2,2026-05-24,2026-05-26,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_481327,worker_173370,男,21.0,未知,是,6,2,4,2026-05-19,2026-05-24,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_075002,worker_784078,女,36.0,未知,是,2,1,1,2026-05-20,2026-05-22,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_643576,worker_593072,女,18.0,未知,是,2,0,2,2026-05-27,2026-05-28,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_234828,worker_750127,男,24.0,未知,是,3,1,2,2026-05-20,2026-05-22,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_028312,worker_118044,男,21.0,未知,是,3,1,2,2026-05-21,2026-05-23,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_421570,worker_486556,女,35.0,未知,是,6,0,6,2026-05-22,2026-05-27,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_275321,worker_993927,女,30.0,未知,是,3,1,2,2026-05-22,2026-05-24,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_049144,worker_874620,男,42.0,未知,是,6,2,4,2026-05-22,2026-05-27,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_770260,worker_830960,女,30.0,未知,是,3,1,2,2026-05-22,2026-05-24,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_402097,worker_011397,男,26.0,未知,是,6,2,4,2026-05-22,2026-05-27,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_942858,worker_882729,男,24.0,未知,是,2,1,1,2026-05-25,2026-05-27,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_380155,worker_604284,男,18.0,未知,是,5,0,5,2026-05-23,2026-05-27,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_522136,worker_519852,男,24.0,未知,是,3,1,2,2026-05-25,2026-05-27,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_367535,worker_022596,男,46.0,未知,是,4,1,3,2026-05-25,2026-05-29,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_914050,worker_307470,女,20.0,未知,是,3,1,2,2026-05-25,2026-05-27,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_607250,worker_519732,女,31.0,未知,是,3,0,3,2026-05-25,2026-05-27,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_678743,worker_765831,男,23.0,未知,是,4,1,3,2026-05-25,2026-05-29,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_684160,worker_214244,男,19.0,未知,是,2,1,1,2026-05-27,2026-05-28,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_731528,worker_596687,男,43.0,未知,是,3,0,3,2026-05-28,2026-05-30,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_410640,worker_670371,女,36.0,未知,是,4,2,2,2026-05-27,2026-05-30,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_036973,worker_110308,女,20.0,未知,是,1,0,1,2026-05-31,2026-05-31,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_448820,worker_266387,男,21.0,未知,是,1,0,1,2026-05-28,2026-05-28,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_612060,worker_424940,女,31.0,未知,是,1,0,1,2026-05-28,2026-05-28,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_812772,worker_899184,女,47.0,未知,是,2,0,2,2026-05-28,2026-05-29,False,,False,0,0
西餐,2,3,K市明庭西餐店,enterprise_ref_671998,合成运营主体_671998,store_ref_252533,K市,K市明庭西餐店,worker_ref_681388,worker_596371,男,23.0,未知,是,3,2,1,2026-05-28,2026-05-30,False,,False,0,0
